nama,provinsi,kabupaten/kota,alamat,titik_koordinat,kategori,latitude,longitude
Tugu Manunggal Utara,Jawa Timur,Tuban,Tugu Manunggal Utara Tuban,"-6.8970317,112.0796219",Monumen,-6.8970317,112.0796219
Tugu Marmer Plesungan,Jawa Tengah,Karanganyar,Tugu Marmer Plesungan Karanganyar,"-7.5284983,110.8483672",Monumen,-7.5284983,110.8483672
Tugu Memorial Syuhada Haji  Colombo,Kalimantan Selatan,Banjarbaru,Tugu Memorial Syuhada Haji  Colombo Banjarbaru,"-3.4425671,114.7406316",Monumen,-3.4425671,114.7406316
Tugu Menara,Sulawesi Tenggara,Kendari,Tugu Menara Kendari,"-3.9617986,122.5196734",Monumen,-3.9617986,122.5196734
Tugu Menggeris,Kalimantan Utara,Tana Tidung,Tugu Menggeris Tana Tidung,"3.6095603,116.9090535",Monumen,3.6095603,116.9090535
Tugu Meriam Tanjung Rejo,Lampung,Way Kanan,Tugu Meriam Tanjung Rejo Way Kanan,"-4.5372211,104.7031255",Monumen,-4.5372211,104.7031255
Tugu Mini Monas,Kalimantan Timur,Kutai Kartanegara,Tugu Mini Monas Kutai Kartanegara,"-0.3029443,117.4433666",Monumen,-0.3029443,117.4433666
Tugu Modang,Kalimantan Timur,Paser,Tugu Modang Paser,"-1.7451816,116.1300708",Monumen,-1.7451816,116.1300708
Tugu Monas Ketawang,Jawa Timur,Kabupaten Kediri,Tugu Monas Ketawang Kabupaten Kediri,"-7.66303,112.1173509",Monumen,-7.66303,112.1173509
Tugu Monas Mentulik,Riau,Kampar,Tugu Monas Mentulik Kampar,"0.2001791,101.4750497",Monumen,0.2001791,101.4750497
Tugu Monumen Linggang Bigung,Kalimantan Timur,Kutai Barat,Tugu Monumen Linggang Bigung Kutai Barat,"-0.1455148,115.6250144",Monumen,-0.1455148,115.6250144
Tugu Muda,Jawa Tengah,Kota Semarang,Tugu Muda Kota Semarang,"-6.98431,110.4093194",Monumen,-6.98431,110.4093194
Tugu Munajat,Sulawesi Tenggara,Bombana,Tugu Munajat Bombana,"-4.7635926,122.0347395",Monumen,-4.7635926,122.0347395
TUGU NANAS,Sumatera Selatan,Prabumulih,TUGU NANAS Prabumulih,"-3.4611891,104.1842931",Monumen,-3.4611891,104.1842931
Tugu Naruto,Kalimantan Barat,Melawi,Tugu Naruto Melawi,"-0.3450396,111.7476762",Monumen,-0.3450396,111.7476762
Tugu Nelayan,Kalimantan Selatan,Kotabaru,Tugu Nelayan Kotabaru,"-3.2413935,116.2289271",Monumen,-3.2413935,116.2289271
Tugu Nelayan Kp Melayu,Kepulauan Riau,Batam,Tugu Nelayan Kp Melayu Batam,"1.1395798,104.1402473",Monumen,1.1395798,104.1402473
Tugu Nol Kilometer,Aceh,Sabang,Tugu Nol Kilometer Sabang,"5.9059272,95.2168533",Monumen,5.9059272,95.2168533
Tugu Noreh Karet Simpang Pinoh,Kalimantan Barat,Sintang,Tugu Noreh Karet Simpang Pinoh Sintang,"-0.0255746,111.449455",Monumen,-0.0255746,111.449455
Tugu Otto Kobak,Papua Pegunungan,Yahukimo,Tugu Otto Kobak Yahukimo,"-4.8642103,139.4871212",Monumen,-4.8642103,139.4871212
Tugu Padangan,Jawa Tengah,Klaten,Tugu Padangan Klaten,"-7.6350729,110.7220628",Monumen,-7.6350729,110.7220628
Tugu Pahlawan,Lampung,Bandar Lampung,Tugu Pahlawan Bandar Lampung,"-5.4087421,105.2575202",Monumen,-5.4087421,105.2575202
TUGU PAHLAWAN,Daerah Istimewa Yogyakarta,Lumbungrejo,TUGU PAHLAWAN Lumbungrejo,"-7.6536613,110.3257594",Monumen,-7.6536613,110.3257594
tugu pahlawan,Sulawesi Selatan,Makassar,tugu pahlawan Makassar,"-5.161651,119.4172452",Monumen,-5.161651,119.4172452
Tugu Pahlawan Kencana,Kalimantan Selatan,Banjarbaru,Tugu Pahlawan Kencana Banjarbaru,"-3.4428898,114.7420035",Monumen,-3.4428898,114.7420035
Tugu Pahlawan Tanpa Tanda Jasa TH NENOTEK,Nusa Tenggara Timur,Kupang,Tugu Pahlawan Tanpa Tanda Jasa TH NENOTEK Kupang,"-10.2304944,123.6066039",Monumen,-10.2304944,123.6066039
Tugu Pakah,Jawa Timur,Gesing,Tugu Pakah Gesing,"-6.9820666,112.1138449",Monumen,-6.9820666,112.1138449
Tugu Pal Gamping,Daerah Istimewa Yogyakarta,Sleman,Tugu Pal Gamping Sleman,"-7.8002901,110.3259596",Monumen,-7.8002901,110.3259596
Tugu Pal Putih Jogya,Daerah Istimewa Yogyakarta,Kota Yogyakarta,Jalan Jenderal Sudirman,"-7.7828215,110.367065",Monumen,-7.7828215,110.367065
Tugu Palam,Kalimantan Selatan,Banjarbaru,Tugu Palam Banjarbaru,"-3.4614215,114.8110689",Monumen,-3.4614215,114.8110689
Tugu Pamahanunusa,Maluku,Maluku Tengah,Tugu Pamahanunusa Maluku Tengah,"-3.3053616,128.960156",Monumen,-3.3053616,128.960156
Tugu Pamulang,Banten,Tangerang Selatan,Tugu Pamulang Tangerang Selatan,"-6.3441931,106.7362044",Monumen,-6.3441931,106.7362044
Tugu Pan Balang Tamak,Bali,Jembrana,Tugu Pan Balang Tamak Jembrana,"-8.3571221,114.6215265",Monumen,-8.3571221,114.6215265
Tugu Pancakarsa,Jawa Barat,Kab Bogor,Tugu Pancakarsa Kab Bogor,"-6.5325686,106.853199",Monumen,-6.5325686,106.853199
Tugu Pancasila,Lampung,Tanggamus,Tugu Pancasila Tanggamus,"-5.4379549,104.7183022",Monumen,-5.4379549,104.7183022
Tugu Pandanwangi,Jawa Barat,Cianjur,Tugu Pandanwangi Cianjur,"-6.8446891,107.120625",Monumen,-6.8446891,107.120625
Tugu Panua,Gorontalo,Pohuwato,Tugu Panua Pohuwato,"0.4587749,121.9475394",Monumen,0.4587749,121.9475394
Tugu Pasang Sona Naumang,Nusa Tenggara Timur,Alor,Tugu Pasang Sona Naumang Alor,"-8.2725307,125.0347795",Monumen,-8.2725307,125.0347795
Tugu Pasar Borobudur,Jawa Tengah,Magelang,Tugu Pasar Borobudur Magelang,"-7.6017864,110.2119313",Monumen,-7.6017864,110.2119313
Tugu Pasekan,Jawa Tengah,Boyolali,Tugu Pasekan Boyolali,"-7.5050833,110.6166966",Monumen,-7.5050833,110.6166966
Tugu Pawibili,Papua Barat Daya,Sorong,Tugu Pawibili Sorong,"-0.9479808,131.3371821",Monumen,-0.9479808,131.3371821
Tugu Payung Kab Barru,Sulawesi Selatan,Barru,Tugu Payung Kab Barru Barru,"-4.4088076,119.6200331",Monumen,-4.4088076,119.6200331
TUGU PDRI,Sumatera Barat,Lima Puluh Kota,TUGU PDRI Lima Puluh Kota,"-0.3339737,100.7327657",Monumen,-0.3339737,100.7327657
Tugu Pejuang,Jawa Timur,Banyuwangi,Tugu Pejuang Banyuwangi,"-8.2153257,114.3706282",Monumen,-8.2153257,114.3706282
Tugu Pejuang Nasional Aman Dimot,Aceh,Aceh Tengah,Tugu Pejuang Nasional Aman Dimot Aceh Tengah,"4.6216743,96.8464947",Monumen,4.6216743,96.8464947
TUGU PELAJAR SIMO,Jawa Tengah,Boyolali,TUGU PELAJAR SIMO Boyolali,"-7.4452147,110.678398",Monumen,-7.4452147,110.678398
Tugu Peletakan Batu Pertama Kota Kuala Kapuas,Kalimantan Tengah,Kapuas,Tugu Peletakan Batu Pertama Kota Kuala Kapuas Kapuas,"-3.0230981,114.3905202",Monumen,-3.0230981,114.3905202
Tugu Pelni,Kepulauan Bangka Belitung,Pangkalpinang,Tugu Pelni Pangkalpinang,"-2.1277623,106.1144474",Monumen,-2.1277623,106.1144474
Tugu Pemandengan,Jawa Tengah,Jawa,Tugu Pemandengan Jawa,"-7.5695399,110.8303035",Monumen,-7.5695399,110.8303035
Tugu Pemuda Sipakamase,Sulawesi Selatan,Parepare,Komp Pasar Ikan,"-4.0053177,119.6218719",Monumen,-4.0053177,119.6218719
Tugu Pemuda Tanpa Narkoba,Jawa Barat,Bogor,Tugu Pemuda Tanpa Narkoba Bogor,"-6.5635931,106.8105016",Monumen,-6.5635931,106.8105016
Tugu Pena Ceria,Lampung,Metro,Tugu Pena Ceria Metro,"-5.1141481,105.3060915",Monumen,-5.1141481,105.3060915
Tugu Pena Penanggalan,Aceh,Subulussalam,Tugu Pena Penanggalan Subulussalam,"2.6229837,98.0369781",Monumen,2.6229837,98.0369781
Tugu Pendaratan Pertama Jepang di Aceh,Aceh,Aceh Besar,Tugu Pendaratan Pertama Jepang di Aceh Aceh Besar,"5.6492821,95.4212527",Monumen,5.6492821,95.4212527
Tugu Pendidikan,Riau,Kuantan Singingi,Tugu Pendidikan Kuantan Singingi,"-0.531079,101.5639357",Monumen,-0.531079,101.5639357
Tugu Pengibar Bendera Kemerdekaan,Kalimantan Tengah,Kotawaringin Timur,Jln H Umar Hasyim kompleks H Umar Hasyim,"-2.8414791,112.9704479",Monumen,-2.8414791,112.9704479
Tugu Pensil,Daerah Istimewa Yogyakarta,Karangsari,Tugu Pensil Karangsari,"-7.8760586,110.2055924",Monumen,-7.8760586,110.2055924
Tugu perbatasan,Lampung,Lampung Barat,Tugu perbatasan Lampung Barat,"-4.9267974,103.8759074",Monumen,-4.9267974,103.8759074
TUGU PERBATASAN,Lampung,Lampung Barat,TUGU PERBATASAN Lampung Barat,"-5.0921785,104.1971415",Monumen,-5.0921785,104.1971415
tugu perbatasan,Lampung,Pesisir Barat,tugu perbatasan Pesisir Barat,"-4.921098,103.8467465",Monumen,-4.921098,103.8467465
Tugu Perbatasan,Riau,Siak,Tugu Perbatasan Siak,"0.9171137,102.0323603",Monumen,0.9171137,102.0323603
Tugu Perbatasan Garuda Perkasa,Kalimantan Utara,Nunukan,Tugu Perbatasan Garuda Perkasa Nunukan,"4.1621177,117.8803933",Monumen,4.1621177,117.8803933
Tugu Perbatasan Kota Banjar,Jawa Barat,Banjar,Tugu Perbatasan Kota Banjar Banjar,"-7.4157374,108.5473815",Monumen,-7.4157374,108.5473815
Tugu Perbatasan LobarLoteng,Nusa Tenggara Barat,Lombok Barat,Tugu Perbatasan LobarLoteng Lombok Barat,"-8.671582,116.1715669",Monumen,-8.671582,116.1715669
Tugu Perbatasan Pekanbaru,Riau,Pelalawan,Tugu Perbatasan Pekanbaru Pelalawan,"0.4651537,101.5899365",Monumen,0.4651537,101.5899365
Tugu Perbatasan Siak  Bengkalis,Riau,Bengkalis,Tugu Perbatasan Siak  Bengkalis Bengkalis,"1.1769143,102.1317716",Monumen,1.1769143,102.1317716
Tugu Perbatasan Sidadadi  Rangkasan,Jawa Tengah,Cilacap,Tugu Perbatasan Sidadadi  Rangkasan Cilacap,"-7.3919637,108.6901045",Monumen,-7.3919637,108.6901045
Tugu Perbatasan Tuban  Lamongan,Jawa Timur,Tuban,Tugu Perbatasan Tuban  Lamongan Tuban,"-6.9001609,112.170954",Monumen,-6.9001609,112.170954
Tugu Perdamaian,Maluku,Buru Selatan,Tugu Perdamaian Buru Selatan,"-3.6787683,127.0876958",Monumen,-3.6787683,127.0876958
Tugu Perdamaian JepangAustraliaIndonesia,Kalimantan Timur,Balikpapan,Tugu Perdamaian JepangAustraliaIndonesia Balikpapan,"-1.1641322,116.8792961",Monumen,-1.1641322,116.8792961
Tugu Peresmian Rumah Cepat Jawa Pos  TNI AL,Daerah Istimewa Yogyakarta,Bantul,Tugu Peresmian Rumah Cepat Jawa Pos  TNI AL Bantul,"-7.945758,110.3631794",Monumen,-7.945758,110.3631794
Tugu Peringatan  Desember  Tebing Tinggi,Sumatera Utara,Tebing Tinggi,Tugu Peringatan  Desember  Tebing Tinggi Tebing Tinggi,"3.3275084,99.1623117",Monumen,3.3275084,99.1623117
Tugu Peringatan Banjir Bandang Garut,Jawa Barat,Garut,Tugu Peringatan Banjir Bandang Garut Garut,"-7.2201807,107.8988333",Monumen,-7.2201807,107.8988333
Tugu Peringatan Bom Bali,Bali,Badung,Jalan Raya Legian,"-8.7173186,115.1744894",Monumen,-8.7173186,115.1744894
Tugu Peringatan Korban Perang,Kalimantan Barat,Sambas,Jalan Tugu,"1.1799145,108.9695026",Monumen,1.1799145,108.9695026
Tugu Peringatan Mobrig,Jawa Timur,Madiun,Tugu Peringatan Mobrig Madiun,"-7.7609622,111.7026825",Monumen,-7.7609622,111.7026825
Tugu Peringatan Perjuangan Rakyat Serpong,Banten,Tangerang Selatan,Tugu Peringatan Perjuangan Rakyat Serpong Tangerang Selatan,"-6.3121474,106.6602516",Monumen,-6.3121474,106.6602516
Tugu Peringatan Sejarah Tabalong,Kalimantan Selatan,Tabalong,Tugu Peringatan Sejarah Tabalong Tabalong,"-2.1664974,115.3811605",Monumen,-2.1664974,115.3811605
Tugu Peringatan Sersan Sanusi,Jawa Timur,Banyuwangi,Tugu Peringatan Sersan Sanusi Banyuwangi,"-8.3096527,114.111805",Monumen,-8.3096527,114.111805
Tugu Peringatan Worang,Sulawesi Utara,Manado,Jl Sam Ratulangi,"1.4921288,124.8396771",Monumen,1.4921288,124.8396771
TUGU PERINTIS CIMAUNG,Jawa Barat,Kabupaten Bandung,Jl Raya Gunung Puntang No,"-7.0855035,107.5621774",Monumen,-7.0855035,107.5621774
Tugu Perjuangan,Sumatera Utara,Deli Serdang,Tugu Perjuangan Deli Serdang,"3.272526,98.5486987",Monumen,3.272526,98.5486987
TUGU PERJUANGAN,Papua Barat,Fakfak,TUGU PERJUANGAN Fakfak,"-2.7309742,132.0503117",Monumen,-2.7309742,132.0503117
Tugu Perjuangan,Sumatera Utara,Binjai,Tugu Perjuangan  Binjai,"3.61049,98.4947686",Monumen,3.61049,98.4947686
Tugu Perjuangan Awayan,Kalimantan Selatan,Balangan,Tugu Perjuangan Awayan Balangan,"-2.3836524,115.5192889",Monumen,-2.3836524,115.5192889
Tugu Perjuangan Bandung Timur,Jawa Barat,Kota Bandung,Tugu Perjuangan Bandung Timur Kota Bandung,"-6.9068495,107.6682303",Monumen,-6.9068495,107.6682303
Tugu Perjuangan GMTPS,Kalimantan Tengah,Barito Selatan,Tugu Perjuangan GMTPS Barito Selatan,"-1.4813491,114.93433",Monumen,-1.4813491,114.93433
Tugu Perlawanan Rakyat Silungkang,Sumatera Barat,Sawahlunto,Tugu Perlawanan Rakyat Silungkang Sawahlunto,"-0.7226174,100.7626688",Monumen,-0.7226174,100.7626688
Tugu Permata,Sulawesi Tenggara,Konawe,Tugu Permata Konawe,"-3.8766382,122.0397684",Monumen,-3.8766382,122.0397684
Tugu Pers Bengkulu,Bengkulu,Bengkulu,Tugu Pers Bengkulu Bengkulu,"-3.7864375,102.2508749",Monumen,-3.7864375,102.2508749
Tugu Pesawat Hercules,Kalimantan Selatan,Banjarbaru,Tugu Pesawat Hercules Banjarbaru,"-3.4412302,114.7442441",Monumen,-3.4412302,114.7442441
Tugu Photocopy,Sumatera Barat,Tanah Datar,Tugu Photocopy Tanah Datar,"-0.5291232,100.7462145",Monumen,-0.5291232,100.7462145
Tugu Pipanisasi PNPMMP,Nusa Tenggara Timur,Sumba Barat Daya,Tugu Pipanisasi PNPMMP Sumba Barat Daya,"-9.4583865,119.0722792",Monumen,-9.4583865,119.0722792
Tugu PKK,Kalimantan Selatan,Banjarmasin,Tugu PKK Banjarmasin,"-3.3229768,114.5881845",Monumen,-3.3229768,114.5881845
Tugu Poci,Jawa Tengah,Slawi,Tugu Poci Slawi,"-6.9741651,109.13968",Monumen,-6.9741651,109.13968
Tugu Pramuka,Sumatera Utara,Deli Serdang,Tugu Pramuka Deli Serdang,"3.2739834,98.549787",Monumen,3.2739834,98.549787
Tugu Program Pokok PKK,Jawa Timur,Gedongombo,Tugu Program Pokok PKK Gedongombo,"-6.9030605,112.0689503",Monumen,-6.9030605,112.0689503
Tugu Proklamasi,DKI Jakarta,Daerah Khusus ibukota Jakarta,Tugu Proklamasi Daerah Khusus ibukota Jakarta,"-6.2032131,106.8468522",Monumen,-6.2032131,106.8468522
Tugu Proklamasi Padang,Sumatera Barat,Padang,Tugu Proklamasi Padang Padang,"-0.9556363,100.3558505",Monumen,-0.9556363,100.3558505
Tugu Punokawan,Jawa Tengah,Boyolali,Tugu Punokawan Boyolali,"-7.444349,110.727264",Monumen,-7.444349,110.727264
Tugu Pusat Negeri Hutumuri,Maluku,Ambon,Tugu Pusat Negeri Hutumuri Ambon,"-3.6969766,128.2859018",Monumen,-3.6969766,128.2859018
Tugu Putut Jari Janang,Kalimantan Tengah,Barito Timur,Tugu Putut Jari Janang Barito Timur,"-2.0260469,115.1773871",Monumen,-2.0260469,115.1773871
Tugu Raden Inten II,Lampung,Lampung Selatan,Tugu Raden Inten II Lampung Selatan,"-5.3618993,105.2258859",Monumen,-5.3618993,105.2258859
Tugu Raja Mataniari Tambun,Sumatera Utara,Toba,Jl Lintas Tengah Sumatera,"2.5175939,99.1258373",Monumen,2.5175939,99.1258373
Tugu Rambutan,Sulawesi Tenggara,Muna Barat,Tugu Rambutan Muna Barat,"-4.8100745,122.4047327",Monumen,-4.8100745,122.4047327
Tugu Ratik Togak,Riau,Rokan Hulu,Tugu Ratik Togak Rokan Hulu,"0.894887,100.3110556",Monumen,0.894887,100.3110556
Tugu Rato Nago Besanding,Lampung,Tulang Bawang Barat,Tugu Rato Nago Besanding Tulang Bawang Barat,"-4.5396876,105.087072",Monumen,-4.5396876,105.087072
Tugu Rawa Kalong,Jawa Barat,Jawa,Tugu Rawa Kalong Jawa,"-6.2249537,107.0449201",Monumen,-6.2249537,107.0449201
Tugu Reformasi  Mei,DKI Jakarta,Daerah Khusus ibukota Jakarta,Tugu Reformasi  Mei  Daerah Khusus ibukota Jakarta,"-6.1672739,106.788819",Monumen,-6.1672739,106.788819
Tugu Religi Sultra Letter Sign,Sulawesi Tenggara,Kendari,Tugu Religi Sultra Letter Sign Kendari,"-3.9744487,122.5147565",Monumen,-3.9744487,122.5147565
Tugu Rencong,Aceh,Lhokseumawe,Tugu Rencong Lhokseumawe,"5.1825632,97.1384269",Monumen,5.1825632,97.1384269
Tugu Reyog Ponorogo,Jawa Timur,Ponorogo,Tugu Reyog Ponorogo Ponorogo,"-7.7993025,111.5123117",Monumen,-7.7993025,111.5123117
Tugu Rusa,Kalimantan Tengah,Lamandau,Tugu Rusa Lamandau,"-2.1844249,111.4289658",Monumen,-2.1844249,111.4289658
Tugu Salib,Papua,Sentani,Tugu Salib Sentani,"-2.5654216,140.4118979",Monumen,-2.5654216,140.4118979
Tugu Salib Bukit Singki,Sulawesi Selatan,Toraja Utara,Tugu Salib Bukit Singki Toraja Utara,"-2.9730548,119.8926959",Monumen,-2.9730548,119.8926959
Tugu Sambi,Jawa Tengah,Boyolali,Tugu Sambi Boyolali,"-7.4870679,110.6959356",Monumen,-7.4870679,110.6959356
Tugu Samsam,Bali,Tabanan,Tugu Samsam Tabanan,"-8.5331662,115.1086508",Monumen,-8.5331662,115.1086508
Tugu Sawangan,Jawa Barat,Depok,Tugu Sawangan Depok,"-6.4032579,106.7707009",Monumen,-6.4032579,106.7707009
Tugu Sawit,Sulawesi Barat,Pasangkayu,Tugu Sawit Pasangkayu,"-1.1804665,119.3598008",Monumen,-1.1804665,119.3598008
Tugu Segitiga,Sumatera Selatan,Lubai Ulu,Tugu Segitiga Lubai Ulu,"-3.8506613,104.1691383",Monumen,-3.8506613,104.1691383
Tugu Selamat Datang,Kalimantan Selatan,Banjar,Tugu Selamat Datang Banjar,"-3.4268722,114.8492066",Monumen,-3.4268722,114.8492066
Tugu Selamat Datang Barito Timur,Kalimantan Tengah,Barito Timur,Tugu Selamat Datang Barito Timur Barito Timur,"-2.2260152,115.2648181",Monumen,-2.2260152,115.2648181
Tugu Selamat Datang di Kota Bandung,Jawa Barat,Kota Bandung,Tugu Selamat Datang di Kota Bandung Kota Bandung,"-6.9106213,107.5692076",Monumen,-6.9106213,107.5692076
Tugu Selamat Datang Raja Ampat,Papua Barat Daya,Raja Ampat,Tugu Selamat Datang Raja Ampat Raja Ampat,"-0.4259899,130.8102782",Monumen,-0.4259899,130.8102782
Tugu Selong,Nusa Tenggara Barat,Lombok,Tugu Selong,"-8.6514243,116.5399378",Monumen,-8.6514243,116.5399378
Tugu Semar Temon,Jawa Tengah,Boyolali,Tugu Semar Temon Boyolali,"-7.4429004,110.7131138",Monumen,-7.4429004,110.7131138
Tugu Sembuh Lor,Daerah Istimewa Yogyakarta,Sleman,Tugu Sembuh Lor Sleman,"-7.7802679,110.2923519",Monumen,-7.7802679,110.2923519
Tugu Sepatu Cibaduyut,Jawa Barat,Kota Bandung,Tugu Sepatu Cibaduyut Kota Bandung,"-6.9474505,107.5952938",Monumen,-6.9474505,107.5952938
Tugu Serui,Papua,Kepulauan Yapen,Tugu Serui Kepulauan Yapen,"-1.8861398,136.2431008",Monumen,-1.8861398,136.2431008
Tugu Simpang Beo,Sumatera Utara,Tebing Tinggi,Jend Sudirman,"3.3519131,99.1669097",Monumen,3.3519131,99.1669097
Tugu Simpang Enam,Sumatera Utara,Rantau Prapat,Tugu Simpang Enam Rantau Prapat,"2.1026783,99.8252599",Monumen,2.1026783,99.8252599
Tugu Simpang Gadut,Sumatera Barat,Agam,Tugu Simpang Gadut Agam,"-0.2717075,100.3697401",Monumen,-0.2717075,100.3697401
Tugu Simpang Haru,Sumatera Barat,Padang,Tugu Simpang Haru Padang,"-0.945495,100.3773413",Monumen,-0.945495,100.3773413
Tugu Simpang Kawat,Sumatera Utara,Asahan,Tugu Simpang Kawat Asahan,"2.9212351,99.7137814",Monumen,2.9212351,99.7137814
Tugu Simpang Kotapinang,Sumatera Utara,Labuhanbatu Selatan,Tugu Simpang Kotapinang Labuhanbatu Selatan,"1.8947358,100.0837037",Monumen,1.8947358,100.0837037
Tugu Simpang Lima,Jawa Tengah,Klaten,Tugu Simpang Lima Klaten,"-7.6897627,110.7528514",Monumen,-7.6897627,110.7528514
Tugu Simpang Tiga Penanggalan,Aceh,Subulussalam,Tugu Simpang Tiga Penanggalan Subulussalam,"2.6281622,98.0209998",Monumen,2.6281622,98.0209998
Tugu Singget,Jawa Tengah,Blora,Tugu Singget Blora,"-6.9846945,111.6224474",Monumen,-6.9846945,111.6224474
Tugu Siring  KM,Kalimantan Selatan,Banjarmasin,Tugu Siring  KM Banjarmasin,"-3.3149992,114.592579",Monumen,-3.3149992,114.592579
Tugu Sleman Sembada,Daerah Istimewa Yogyakarta,Sleman,Tugu Sleman Sembada Sleman,"-7.7436068,110.4342145",Monumen,-7.7436068,110.4342145
Tugu SoekarnoHatta,Banten,Tangerang,Tugu SoekarnoHatta Tangerang,"-6.1234993,106.6619887",Monumen,-6.1234993,106.6619887
Tugu Taman Kota Prabujaya,Sumatera Selatan,Prabumulih,Tugu Taman Kota Prabujaya Prabumulih,"-3.4185159,104.2464047",Monumen,-3.4185159,104.2464047
Tugu Taman Makam Pahlawan,Bali,Buleleng,Tugu Taman Makam Pahlawan Buleleng,"-8.2232857,115.1486856",Monumen,-8.2232857,115.1486856
Tugu Taman Sampit,Kalimantan Tengah,Kotawaringin Timur,Tugu Taman Sampit Kotawaringin Timur,"-2.537359,112.9600226",Monumen,-2.537359,112.9600226
Tugu Tangan Baron,Jawa Timur,Nganjuk,Tugu Tangan Baron Nganjuk,"-7.6065406,112.0496048",Monumen,-7.6065406,112.0496048
TUGU TANGAN BATU,Kepulauan Riau,Tanjungpinang,TUGU TANGAN BATU  Tanjungpinang,"0.9377314,104.5106297",Monumen,0.9377314,104.5106297
Tugu Tani,DKI Jakarta,Daerah Khusus ibukota Jakarta,Jalan Menteng Raya,"-6.1827058,106.8348479",Monumen,-6.1827058,106.8348479
Tugu Tani Kleben,Jawa Tengah,Karanganyar,Tugu Tani Kleben Karanganyar,"-7.5264836,110.7767082",Monumen,-7.5264836,110.7767082
Tugu Tanjung Uban,Kepulauan Riau,Bintan,Tugu Tanjung Uban Bintan,"1.0642541,104.2211071",Monumen,1.0642541,104.2211071
Tugu Tapal Batas RI,Maluku,Maluku Barat Daya,Tugu Tapal Batas RI Maluku Barat Daya,"-8.0545425,125.735629",Monumen,-8.0545425,125.735629
Tugu Tata Nugraha,Sumatera Utara,Kota Pematang SiantarSimalungun,Tugu Tata Nugraha Kota Pematang SiantarSimalungun,"2.9625646,99.0748203",Monumen,2.9625646,99.0748203
Tugu Telepon Banda Aceh,Aceh,Banda Aceh,Tugu Telepon Banda Aceh Banda Aceh,"5.5470022,95.3166086",Monumen,5.5470022,95.3166086
Tugu Telur Pecah Lemlai Suri,Kalimantan Utara,Bulungan,Tugu Telur Pecah Lemlai Suri Bulungan,"2.838296,117.388401",Monumen,2.838296,117.388401
Tugu Terminal Ciboleger,Banten,Lebak,Tugu Terminal Ciboleger Lebak,"-6.5941161,106.2250924",Monumen,-6.5941161,106.2250924
Tugu Timbangan,Sumatera Utara,Deli Serdang,Tugu Timbangan Deli Serdang,"3.5544662,98.8796163",Monumen,3.5544662,98.8796163
Tugu Tiwadak,Kalimantan Selatan,Balangan,Tugu Tiwadak Balangan,"-2.4278373,115.4230133",Monumen,-2.4278373,115.4230133
Tugu TKR,Jawa Tengah,Desa Ngesrep,Tugu TKR Desa Ngesrep,"-7.5195133,110.7449872",Monumen,-7.5195133,110.7449872
Tugu TMP Purbosaroyo Purbalingga,Jawa Tengah,Purbalingga,Tugu TMP Purbosaroyo Purbalingga Purbalingga,"-7.3957942,109.3515564",Monumen,-7.3957942,109.3515564
Tugu Tobong Gamping Bunderan Siyono,Daerah Istimewa Yogyakarta,Kabupaten Gunungkidul,Budaran Siyono,"-7.9503286,110.5861899",Monumen,-7.9503286,110.5861899
Tugu Trikora Monolith,Maluku,Ambon,Tugu Trikora Monolith Ambon,"-3.6984171,128.1801343",Monumen,-3.6984171,128.1801343
Tugu Tubir Seram,Papua Barat,Fakfak,Tugu Tubir Seram Fakfak,"-2.9514961,132.3236167",Monumen,-2.9514961,132.3236167
Tugu Tunas Kelapa,Jawa Barat,Subang,Tugu Tunas Kelapa Subang,"-6.6932059,107.7338419",Monumen,-6.6932059,107.7338419
Tugu UKS,Jawa Timur,Mojokerto,Tugu UKS Mojokerto,"-7.4892889,112.4400257",Monumen,-7.4892889,112.4400257
Tugu Unilak,Riau,Pekanbaru,Tugu Unilak Pekanbaru,"0.5772337,101.4289509",Monumen,0.5772337,101.4289509
Tugu Waru,Kalimantan Timur,Penajam Paser Utara,Tugu Waru Penajam Paser Utara,"-1.3907308,116.6183084",Monumen,-1.3907308,116.6183084
Tugu Wisma Karya,Jawa Barat,Subang,Tugu Wisma Karya Subang,"-6.5714858,107.7593834",Monumen,-6.5714858,107.7593834
Tuguh Pagar Jaya,Sumatera Selatan,Pagar Alam,Tuguh Pagar Jaya Pagar Alam,"-4.0259618,103.2126939",Monumen,-4.0259618,103.2126939
Tuguh rimau gunung dempo,Sumatera Selatan,Pagar Alam,jl dempo gunung dempo,"-4.022783,103.1665308",Gunung,-4.022783,103.1665308
Tugumau,Papua Selatan,Mappi,Tugumau Mappi,"-5.4308597,139.6321426",Monumen,-5.4308597,139.6321426
Tuguwai,Papua Tengah,Paniai,Tuguwai Paniai,"-3.6533415,136.5058379",Monumen,-3.6533415,136.5058379
Waterfall Cave,Bali,Bangli,Waterfall Cave Bangli,"-8.4434187,115.3872408",Air Terjun,-8.4434187,115.3872408
waterfall tiu teja,Nusa Tenggara Barat,Lombok Utara,waterfall tiu teja Lombok Utara,"-8.3348939,116.3036157",Air Terjun,-8.3348939,116.3036157
Waterfalls,Sulawesi Utara,Sulawesi,Waterfalls Sulawesi,"1.2820914,124.7359625",Air Terjun,1.2820914,124.7359625
